"","Year","City","Sport","Discipline","NOC","Event","Event.gender","Medal"
"908",1980,"Lake Placid","Skiing","Cross Country S","FIN","10km","W","Silver"
"909",1980,"Lake Placid","Skiing","Cross Country S","FIN","15km","M","Silver"
"910",1980,"Lake Placid","Skiing","Cross Country S","FIN","4x10km relay","M","Bronze"
"911",1980,"Lake Placid","Skiing","Cross Country S","FIN","50km","M","Silver"
"912",1980,"Lake Placid","Skiing","Cross Country S","FIN","5km","W","Silver"
"913",1980,"Lake Placid","Skiing","Nordic Combined","FIN","individual","M","Silver"
"914",1980,"Lake Placid","Skiing","Ski Jumping","FIN","K120 individual (90m)","M","Bronze"
"915",1980,"Lake Placid","Skiing","Ski Jumping","FIN","K120 individual (90m)","M","Gold"
"916",1980,"Lake Placid","Skiing","Alpine Skiing","FRA","giant slalom","W","Bronze"
"917",1980,"Lake Placid","Biathlon","Biathlon","FRG","4x7.5km relay","M","Bronze"
"918",1980,"Lake Placid","Luge","Luge","FRG","singles","M","Bronze"
"919",1980,"Lake Placid","Skating","Figure skating","FRG","individual","W","Bronze"
"920",1980,"Lake Placid","Skiing","Alpine Skiing","FRG","giant slalom","W","Silver"
"921",1980,"Lake Placid","Skiing","Alpine Skiing","FRG","slalom","W","Silver"
"922",1980,"Lake Placid","Skating","Figure skating","GBR","individual","M","Gold"
"923",1980,"Lake Placid","Biathlon","Biathlon","GDR","10km","M","Gold"
"924",1980,"Lake Placid","Biathlon","Biathlon","GDR","20km","M","Bronze"
"925",1980,"Lake Placid","Biathlon","Biathlon","GDR","20km","M","Silver"
"926",1980,"Lake Placid","Biathlon","Biathlon","GDR","4x7.5km relay","M","Silver"
"927",1980,"Lake Placid","Bobsleigh","Bobsleigh","GDR","four-man","M","Bronze"
"928",1980,"Lake Placid","Bobsleigh","Bobsleigh","GDR","four-man","M","Gold"
"929",1980,"Lake Placid","Bobsleigh","Bobsleigh","GDR","two-man","M","Bronze"
"930",1980,"Lake Placid","Bobsleigh","Bobsleigh","GDR","two-man","M","Silver"
"931",1980,"Lake Placid","Luge","Luge","GDR","doubles","X","Gold"
"932",1980,"Lake Placid","Luge","Luge","GDR","singles","M","Gold"
"933",1980,"Lake Placid","Luge","Luge","GDR","singles","W","Silver"
"934",1980,"Lake Placid","Skating","Figure skating","GDR","individual","M","Silver"
"935",1980,"Lake Placid","Skating","Figure skating","GDR","individual","W","Gold"
"936",1980,"Lake Placid","Skating","Figure skating","GDR","pairs","X","Bronze"
"937",1980,"Lake Placid","Skating","Speed skating","GDR","1000m","W","Bronze"
"938",1980,"Lake Placid","Skating","Speed skating","GDR","1500m","W","Bronze"
"939",1980,"Lake Placid","Skating","Speed skating","GDR","3000m","W","Silver"
"940",1980,"Lake Placid","Skating","Speed skating","GDR","500m","W","Gold"
"941",1980,"Lake Placid","Skiing","Cross Country S","GDR","10km","W","Gold"
"942",1980,"Lake Placid","Skiing","Cross Country S","GDR","4x5km relay","W","Gold"
"943",1980,"Lake Placid","Skiing","Nordic Combined","GDR","individual","M","Bronze"
"944",1980,"Lake Placid","Skiing","Nordic Combined","GDR","individual","M","Gold"
"945",1980,"Lake Placid","Skiing","Ski Jumping","GDR","K90 individual (70m)","M","Silver"
"946",1980,"Lake Placid","Skating","Figure skating","HUN","ice dancing","X","Silver"
"947",1980,"Lake Placid","Luge","Luge","ITA","doubles","X","Silver"
"948",1980,"Lake Placid","Luge","Luge","ITA","singles","M","Silver"
"949",1980,"Lake Placid","Skiing","Ski Jumping","JPN","K90 individual (70m)","M","Silver"
"950",1980,"Lake Placid","Skiing","Alpine Skiing","LIE","downhill","W","Silver"
"951",1980,"Lake Placid","Skiing","Alpine Skiing","LIE","giant slalom","M","Silver"
"952",1980,"Lake Placid","Skiing","Alpine Skiing","LIE","giant slalom","W","Gold"
"953",1980,"Lake Placid","Skiing","Alpine Skiing","LIE","slalom","W","Gold"
"954",1980,"Lake Placid","Skating","Speed skating","NED","10000m","M","Silver"
"955",1980,"Lake Placid","Skating","Speed skating","NED","1500m","W","Gold"
"956",1980,"Lake Placid","Skating","Speed skating","NED","1500m","W","Silver"
"957",1980,"Lake Placid","Skating","Speed skating","NED","500m","M","Bronze"
"958",1980,"Lake Placid","Skating","Speed skating","NOR","10000m","M","Bronze"
"959",1980,"Lake Placid","Skating","Speed skating","NOR","1000m","M","Bronze"
"960",1980,"Lake Placid","Skating","Speed skating","NOR","1500m","M","Bronze"
"961",1980,"Lake Placid","Skating","Speed skating","NOR","1500m","M","Silver"
"962",1980,"Lake Placid","Skating","Speed skating","NOR","3000m","W","Gold"
"963",1980,"Lake Placid","Skating","Speed skating","NOR","5000m","M","Bronze"
"964",1980,"Lake Placid","Skating","Speed skating","NOR","5000m","M","Silver"
"965",1980,"Lake Placid","Skiing","Cross Country S","NOR","15km","M","Bronze"
"966",1980,"Lake Placid","Skiing","Cross Country S","NOR","4x10km relay","M","Silver"
"967",1980,"Lake Placid","Skiing","Cross Country S","NOR","4x5km relay","W","Bronze"
"968",1980,"Lake Placid","Bobsleigh","Bobsleigh","SUI","four-man","M","Silver"
"969",1980,"Lake Placid","Bobsleigh","Bobsleigh","SUI","two-man","M","Gold"
"970",1980,"Lake Placid","Skiing","Alpine Skiing","SUI","downhill","W","Bronze"
"971",1980,"Lake Placid","Skiing","Alpine Skiing","SUI","slalom","M","Bronze"
"972",1980,"Lake Placid","Skiing","Alpine Skiing","SUI","slalom","W","Bronze"
"973",1980,"Lake Placid","Ice Hockey","Ice Hockey","SWE","ice hockey","M","Bronze"
"974",1980,"Lake Placid","Skiing","Alpine Skiing","SWE","giant slalom","M","Gold"
"975",1980,"Lake Placid","Skiing","Alpine Skiing","SWE","slalom","M","Gold"
"976",1980,"Lake Placid","Skiing","Cross Country S","SWE","15km","M","Gold"
"977",1980,"Lake Placid","Skiing","Cross Country S","TCH","5km","W","Bronze"
"978",1980,"Lake Placid","Biathlon","Biathlon","URS","10km","M","Bronze"
"979",1980,"Lake Placid","Biathlon","Biathlon","URS","10km","M","Silver"
"980",1980,"Lake Placid","Biathlon","Biathlon","URS","20km","M","Gold"
"981",1980,"Lake Placid","Biathlon","Biathlon","URS","4x7.5km relay","M","Gold"
"982",1980,"Lake Placid","Ice Hockey","Ice Hockey","URS","ice hockey","M","Silver"
"983",1980,"Lake Placid","Luge","Luge","URS","singles","W","Bronze"
"984",1980,"Lake Placid","Luge","Luge","URS","singles","W","Gold"
"985",1980,"Lake Placid","Skating","Figure skating","URS","ice dancing","X","Bronze"
"986",1980,"Lake Placid","Skating","Figure skating","URS","ice dancing","X","Gold"
"987",1980,"Lake Placid","Skating","Figure skating","URS","pairs","X","Gold"
"988",1980,"Lake Placid","Skating","Figure skating","URS","pairs","X","Silver"
"989",1980,"Lake Placid","Skating","Speed skating","URS","1000m","M","Bronze"
"990",1980,"Lake Placid","Skating","Speed skating","URS","1000m","W","Gold"
"991",1980,"Lake Placid","Skating","Speed skating","URS","500m","M","Silver"
"992",1980,"Lake Placid","Skating","Speed skating","URS","500m","W","Bronze"
"993",1980,"Lake Placid","Skiing","Cross Country S","URS","30km mass start","M","Gold"
"994",1980,"Lake Placid","Skiing","Cross Country S","URS","30km mass start","M","Silver"
"995",1980,"Lake Placid","Skiing","Cross Country S","URS","4x10km relay","M","Gold"
"996",1980,"Lake Placid","Skiing","Cross Country S","URS","4x5km relay","W","Silver"
"997",1980,"Lake Placid","Skiing","Cross Country S","URS","50km","M","Bronze"
"998",1980,"Lake Placid","Skiing","Cross Country S","URS","50km","M","Gold"
"999",1980,"Lake Placid","Skiing","Cross Country S","URS","5km","W","Gold"
"1000",1980,"Lake Placid","Ice Hockey","Ice Hockey","USA","ice hockey","M","Gold"
"1001",1980,"Lake Placid","Skating","Figure skating","USA","individual","M","Bronze"
"1002",1980,"Lake Placid","Skating","Figure skating","USA","individual","W","Silver"
"1003",1980,"Lake Placid","Skating","Speed skating","USA","10000m","M","Gold"
"1004",1980,"Lake Placid","Skating","Speed skating","USA","1000m","M","Gold"
"1005",1980,"Lake Placid","Skating","Speed skating","USA","1000m","W","Silver"
"1006",1980,"Lake Placid","Skating","Speed skating","USA","1500m","M","Gold"
"1007",1980,"Lake Placid","Skating","Speed skating","USA","3000m","W","Bronze"
"1008",1980,"Lake Placid","Skating","Speed skating","USA","5000m","M","Gold"
"1009",1980,"Lake Placid","Skating","Speed skating","USA","500m","M","Gold"
"1010",1980,"Lake Placid","Skating","Speed skating","USA","500m","W","Silver"
"1011",1980,"Lake Placid","Skiing","Alpine Skiing","USA","slalom","M","Silver"
"1012",1984,"Sarajevo","Skiing","Alpine Skiing","AUT","downhill","M","Bronze"
"1013",1984,"Sarajevo","Skating","Figure skating","CAN","individual","M","Silver"
"1014",1984,"Sarajevo","Skating","Speed skating","CAN","1000m","M","Gold"
"1015",1984,"Sarajevo","Skating","Speed skating","CAN","1500m","M","Gold"
"1016",1984,"Sarajevo","Skating","Speed skating","CAN","500m","M","Bronze"
"1017",1984,"Sarajevo","Skiing","Cross Country S","FIN","10km","W","Gold"
"1018",1984,"Sarajevo","Skiing","Cross Country S","FIN","15km","M","Bronze"
"1019",1984,"Sarajevo","Skiing","Cross Country S","FIN","15km","M","Silver"
"1020",1984,"Sarajevo","Skiing","Cross Country S","FIN","20km","W","Gold"
"1021",1984,"Sarajevo","Skiing","Cross Country S","FIN","4x10km relay","M","Bronze"
"1022",1984,"Sarajevo","Skiing","Cross Country S","FIN","4x5km relay","W","Bronze"
"1023",1984,"Sarajevo","Skiing","Cross Country S","FIN","50km","M","Bronze"
"1024",1984,"Sarajevo","Skiing","Cross Country S","FIN","5km","W","Gold"
"1025",1984,"Sarajevo","Skiing","Nordic Combined","FIN","individual","M","Bronze"
"1026",1984,"Sarajevo","Skiing","Nordic Combined","FIN","individual","M","Silver"
"1027",1984,"Sarajevo","Skiing","Ski Jumping","FIN","K120 individual (90m)","M","Gold"
"1028",1984,"Sarajevo","Skiing","Ski Jumping","FIN","K90 individual (70m)","M","Bronze"
"1029",1984,"Sarajevo","Skiing","Ski Jumping","FIN","K90 individual (70m)","M","Silver"
"1030",1984,"Sarajevo","Skiing","Alpine Skiing","FRA","giant slalom","W","Bronze"
"1031",1984,"Sarajevo","Skiing","Alpine Skiing","FRA","slalom","M","Bronze"
"1032",1984,"Sarajevo","Skiing","Alpine Skiing","FRA","slalom","W","Silver"
"1033",1984,"Sarajevo","Biathlon","Biathlon","FRG","10km","M","Silver"
"1034",1984,"Sarajevo","Biathlon","Biathlon","FRG","20km","M","Gold"
"1035",1984,"Sarajevo","Biathlon","Biathlon","FRG","4x7.5km relay","M","Bronze"
"1036",1984,"Sarajevo","Luge","Luge","FRG","doubles","X","Gold"
"1037",1984,"Sarajevo","Skating","Figure skating","GBR","ice dancing","X","Gold"
"1038",1984,"Sarajevo","Biathlon","Biathlon","GDR","10km","M","Bronze"
"1039",1984,"Sarajevo","Biathlon","Biathlon","GDR","20km","M","Silver"
"1040",1984,"Sarajevo","Bobsleigh","Bobsleigh","GDR","four-man","M","Gold"
"1041",1984,"Sarajevo","Bobsleigh","Bobsleigh","GDR","four-man","M","Silver"
"1042",1984,"Sarajevo","Bobsleigh","Bobsleigh","GDR","two-man","M","Gold"
"1043",1984,"Sarajevo","Bobsleigh","Bobsleigh","GDR","two-man","M","Silver"
"1044",1984,"Sarajevo","Luge","Luge","GDR","doubles","X","Bronze"
"1045",1984,"Sarajevo","Luge","Luge","GDR","singles","W","Bronze"
"1046",1984,"Sarajevo","Luge","Luge","GDR","singles","W","Gold"
"1047",1984,"Sarajevo","Luge","Luge","GDR","singles","W","Silver"
"1048",1984,"Sarajevo","Skating","Figure skating","GDR","individual","W","Gold"
"1049",1984,"Sarajevo","Skating","Speed skating","GDR","10000m","M","Bronze"
"1050",1984,"Sarajevo","Skating","Speed skating","GDR","1000m","W","Gold"
"1051",1984,"Sarajevo","Skating","Speed skating","GDR","1000m","W","Silver"
"1052",1984,"Sarajevo","Skating","Speed skating","GDR","1500m","W","Gold"
"1053",1984,"Sarajevo","Skating","Speed skating","GDR","1500m","W","Silver"
"1054",1984,"Sarajevo","Skating","Speed skating","GDR","3000m","W","Bronze"
"1055",1984,"Sarajevo","Skating","Speed skating","GDR","3000m","W","Gold"
"1056",1984,"Sarajevo","Skating","Speed skating","GDR","3000m","W","Silver"
"1057",1984,"Sarajevo","Skating","Speed skating","GDR","5000m","M","Bronze"
"1058",1984,"Sarajevo","Skating","Speed skating","GDR","500m","W","Gold"
"1059",1984,"Sarajevo","Skating","Speed skating","GDR","500m","W","Silver"
"1060",1984,"Sarajevo","Skiing","Ski Jumping","GDR","K120 individual (90m)","M","Silver"
"1061",1984,"Sarajevo","Skiing","Ski Jumping","GDR","K90 individual (70m)","M","Gold"
"1062",1984,"Sarajevo","Luge","Luge","ITA","singles","M","Gold"
"1063",1984,"Sarajevo","Skiing","Alpine Skiing","ITA","slalom","W","Gold"
"1064",1984,"Sarajevo","Skating","Speed skating","JPN","500m","M","Silver"
"1065",1984,"Sarajevo","Skiing","Alpine Skiing","LIE","giant slalom","M","Bronze"
"1066",1984,"Sarajevo","Skiing","Alpine Skiing","LIE","slalom","W","Bronze"
"1067",1984,"Sarajevo","Biathlon","Biathlon","NOR","10km","M","Gold"
"1068",1984,"Sarajevo","Biathlon","Biathlon","NOR","20km","M","Bronze"
"1069",1984,"Sarajevo","Biathlon","Biathlon","NOR","4x7.5km relay","M","Silver"
"1070",1984,"Sarajevo","Skating","Speed skating","NOR","1000m","M","Bronze"
"1071",1984,"Sarajevo","Skiing","Cross Country S","NOR","10km","W","Bronze"
"1072",1984,"Sarajevo","Skiing","Cross Country S","NOR","20km","W","Bronze"
"1073",1984,"Sarajevo","Skiing","Cross Country S","NOR","4x5km relay","W","Gold"
"1074",1984,"Sarajevo","Skiing","Cross Country S","NOR","5km","W","Silver"
"1075",1984,"Sarajevo","Skiing","Nordic Combined","NOR","individual","M","Gold"
"1076",1984,"Sarajevo","Bobsleigh","Bobsleigh","SUI","four-man","M","Bronze"
"1077",1984,"Sarajevo","Skiing","Alpine Skiing","SUI","downhill","M","Silver"
"1078",1984,"Sarajevo","Skiing","Alpine Skiing","SUI","downhill","W","Gold"
"1079",1984,"Sarajevo","Skiing","Alpine Skiing","SUI","downhill","W","Silver"
"1080",1984,"Sarajevo","Skiing","Alpine Skiing","SUI","giant slalom","M","Gold"
"1081",1984,"Sarajevo","Ice Hockey","Ice Hockey","SWE","ice hockey","M","Bronze"
"1082",1984,"Sarajevo","Skating","Speed skating","SWE","10000m","M","Silver"
"1083",1984,"Sarajevo","Skating","Speed skating","SWE","5000m","M","Gold"
"1084",1984,"Sarajevo","Skiing","Cross Country S","SWE","15km","M","Gold"
"1085",1984,"Sarajevo","Skiing","Cross Country S","SWE","30km mass start","M","Bronze"
"1086",1984,"Sarajevo","Skiing","Cross Country S","SWE","4x10km relay","M","Gold"
"1087",1984,"Sarajevo","Skiing","Cross Country S","SWE","50km","M","Gold"
"1088",1984,"Sarajevo","Skiing","Cross Country S","SWE","50km","M","Silver"
"1089",1984,"Sarajevo","Ice Hockey","Ice Hockey","TCH","ice hockey","M","Silver"
"1090",1984,"Sarajevo","Skating","Figure skating","TCH","individual","M","Bronze"
"1091",1984,"Sarajevo","Skiing","Alpine Skiing","TCH","downhill","W","Bronze"
"1092",1984,"Sarajevo","Skiing","Cross Country S","TCH","4x5km relay","W","Silver"
"1093",1984,"Sarajevo","Skiing","Cross Country S","TCH","5km","W","Bronze"
"1094",1984,"Sarajevo","Skiing","Ski Jumping","TCH","K120 individual (90m)","M","Bronze"
"1095",1984,"Sarajevo","Biathlon","Biathlon","URS","4x7.5km relay","M","Gold"
"1096",1984,"Sarajevo","Bobsleigh","Bobsleigh","URS","two-man","M","Bronze"
"1097",1984,"Sarajevo","Ice Hockey","Ice Hockey","URS","ice hockey","M","Gold"
"1098",1984,"Sarajevo","Luge","Luge","URS","doubles","X","Silver"
"1099",1984,"Sarajevo","Luge","Luge","URS","singles","M","Bronze"
"1100",1984,"Sarajevo","Luge","Luge","URS","singles","M","Silver"
"1101",1984,"Sarajevo","Skating","Figure skating","URS","ice dancing","X","Bronze"
"1102",1984,"Sarajevo","Skating","Figure skating","URS","ice dancing","X","Silver"
"1103",1984,"Sarajevo","Skating","Figure skating","URS","individual","W","Bronze"
"1104",1984,"Sarajevo","Skating","Figure skating","URS","pairs","X","Bronze"
"1105",1984,"Sarajevo","Skating","Figure skating","URS","pairs","X","Gold"
"1106",1984,"Sarajevo","Skating","Speed skating","URS","10000m","M","Gold"
"1107",1984,"Sarajevo","Skating","Speed skating","URS","1000m","M","Silver"
"1108",1984,"Sarajevo","Skating","Speed skating","URS","1000m","W","Bronze"
"1109",1984,"Sarajevo","Skating","Speed skating","URS","1500m","M","Bronze"
"1110",1984,"Sarajevo","Skating","Speed skating","URS","1500m","M","Silver"
"1111",1984,"Sarajevo","Skating","Speed skating","URS","1500m","W","Bronze"
"1112",1984,"Sarajevo","Skating","Speed skating","URS","5000m","M","Silver"
"1113",1984,"Sarajevo","Skating","Speed skating","URS","500m","M","Gold"
"1114",1984,"Sarajevo","Skating","Speed skating","URS","500m","W","Bronze"
"1115",1984,"Sarajevo","Skiing","Cross Country S","URS","10km","W","Silver"
"1116",1984,"Sarajevo","Skiing","Cross Country S","URS","20km","W","Silver"
"1117",1984,"Sarajevo","Skiing","Cross Country S","URS","30km mass start","M","Gold"
"1118",1984,"Sarajevo","Skiing","Cross Country S","URS","30km mass start","M","Silver"
"1119",1984,"Sarajevo","Skiing","Cross Country S","URS","4x10km relay","M","Silver"
"1120",1984,"Sarajevo","Skating","Figure skating","USA","individual","M","Gold"
"1121",1984,"Sarajevo","Skating","Figure skating","USA","individual","W","Silver"
"1122",1984,"Sarajevo","Skating","Figure skating","USA","pairs","X","Silver"
"1123",1984,"Sarajevo","Skiing","Alpine Skiing","USA","downhill","M","Gold"
"1124",1984,"Sarajevo","Skiing","Alpine Skiing","USA","giant slalom","W","Gold"
"1125",1984,"Sarajevo","Skiing","Alpine Skiing","USA","giant slalom","W","Silver"
"1126",1984,"Sarajevo","Skiing","Alpine Skiing","USA","slalom","M","Gold"
"1127",1984,"Sarajevo","Skiing","Alpine Skiing","USA","slalom","M","Silver"
"1128",1984,"Sarajevo","Skiing","Alpine Skiing","YUG","giant slalom","M","Silver"
"1129",1988,"Calgary","Skating","Speed skating","AUT","10000m","M","Silver"
"1130",1988,"Calgary","Skating","Speed skating","AUT","1500m","M","Bronze"
"1131",1988,"Calgary","Skiing","Alpine Skiing","AUT","alpine combined","M","Gold"
"1132",1988,"Calgary","Skiing","Alpine Skiing","AUT","alpine combined","M","Silver"
"1133",1988,"Calgary","Skiing","Alpine Skiing","AUT","alpine combined","W","Gold"
"1134",1988,"Calgary","Skiing","Alpine Skiing","AUT","giant slalom","M","Silver"
"1135",1988,"Calgary","Skiing","Alpine Skiing","AUT","super-G","M","Silver"
"1136",1988,"Calgary","Skiing","Alpine Skiing","AUT","super-G","W","Gold"
"1137",1988,"Calgary","Skiing","Nordic Combined","AUT","individual","M","Silver"
"1138",1988,"Calgary","Skiing","Nordic Combined","AUT","Team","M","Bronze"
"1139",1988,"Calgary","Skating","Figure skating","CAN","ice dancing","X","Bronze"
"1140",1988,"Calgary","Skating","Figure skating","CAN","individual","M","Silver"
"1141",1988,"Calgary","Skating","Figure skating","CAN","individual","W","Silver"
"1142",1988,"Calgary","Skiing","Alpine Skiing","CAN","downhill","W","Bronze"
"1143",1988,"Calgary","Skiing","Alpine Skiing","CAN","super-G","W","Bronze"
"1144",1988,"Calgary","Ice Hockey","Ice Hockey","FIN","ice hockey","M","Silver"
"1145",1988,"Calgary","Skiing","Cross Country S","FIN","10km","W","Bronze"
"1146",1988,"Calgary","Skiing","Cross Country S","FIN","4x5km relay","W","Bronze"
"1147",1988,"Calgary","Skiing","Cross Country S","FIN","5km","W","Gold"
"1148",1988,"Calgary","Skiing","Ski Jumping","FIN","K120 individual (90m)","M","Gold"
"1149",1988,"Calgary","Skiing","Ski Jumping","FIN","K120 team (90m)","M","Gold"
"1150",1988,"Calgary","Skiing","Ski Jumping","FIN","K90 individual (70m)","M","Gold"
